position,feature,gain,normalized_gain,group
WRTE,player_boom15_rate_this_season_prior,4487.7760009765625,0.0006589798985431164,Player profile
WRTE,player_boom20_rate_this_season_prior,9772.02392578125,0.001434912824029308,Player profile
WRTE,fp_roll3_vs_prev_per_game,9792.227111816406,0.0014378794367748637,Prior season
WRTE,fp_career_mean_vs_prev_per_game,28687.974014282227,0.004212509314463441,Player profile
WRTE,team_position_total_targets_lag1,12989.911926269531,0.0019074238200378975,Opportunity share
WRTE,team_position_share_targets_lag1,60128.616607666016,0.008829217336835754,Opportunity share
WRTE,team_position_total_targets_roll3_mean,15883.868041992188,0.0023323690283353175,Opportunity share
WRTE,team_position_share_targets_roll3_mean,120386.56832885742,0.01767742609391407,Opportunity share
WRTE,team_position_total_targets_roll5_mean,22010.154098510742,0.0032319458706492415,Opportunity share
WRTE,team_position_share_targets_roll5_mean,423805.4471130371,0.062231107452733095,Opportunity share
WRTE,team_position_total_receptions_lag1,1948.2340393066406,0.00028607645953834695,Opportunity share
WRTE,team_position_share_receptions_lag1,15265.793975830078,0.0022416117389066543,Opportunity share
WRTE,team_position_total_receptions_roll3_mean,3764.9330444335938,0.0005528384649997226,Opportunity share
WRTE,team_position_share_receptions_roll3_mean,25736.717864990234,0.0037791502347295186,Opportunity share
WRTE,team_position_total_receptions_roll5_mean,4353.799957275391,0.0006393070094180365,Opportunity share
WRTE,team_position_share_receptions_roll5_mean,13914.986846923828,0.0020432607640442154,Opportunity share
WRTE,team_position_total_receiving_yards_lag1,27650.239990234375,0.004060129636481968,Opportunity share
WRTE,team_position_share_receiving_yards_lag1,14018.598068237305,0.0020584749173562845,Opportunity share
WRTE,team_position_total_receiving_yards_roll3_mean,16359.579986572266,0.0024022220265479985,Opportunity share
WRTE,team_position_share_receiving_yards_roll3_mean,24734.540802001953,0.0036319917002691207,Opportunity share
WRTE,team_position_total_receiving_yards_roll5_mean,14694.848999023438,0.00215777483109132,Opportunity share
WRTE,team_position_share_receiving_yards_roll5_mean,38992.77471923828,0.005725654471793329,Opportunity share
WRTE,targets_roll3_vs_prev_per_game,4938.308929443359,0.0007251356388088467,Prior season
WRTE,receptions_roll3_vs_prev_per_game,6713.117919921875,0.000985746562398714,Prior season
WRTE,receiving_yards_roll3_vs_prev_per_game,14070.806915283203,0.0020661412047828123,Prior season
WRTE,receiving_tds_roll3_vs_prev_per_game,8575.199951171875,0.0012591725595440856,Prior season
WRTE,receiving_fumbles_roll3_vs_prev_per_game,3155.970977783203,0.0004634191711645228,Prior season
WRTE,receiving_fumbles_lost_roll3_vs_prev_per_game,0.0,0.0,Prior season
